SpotPrice,Savings,SPS,AZ,Region,InstanceType,IF,time
0.0035,70,3,use2-az2,us-east-2,t2.micro,2.5,2022-07-12 04:20:02+00:00
0.2155,81,3,apne1-az1,ap-northeast-1,r3.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8802,63,3,apne1-az1,ap-northeast-1,m6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0413,70,3,eun1-az1,eu-north-1,t4g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0345,82,3,euc1-az3,eu-central-1,r3.large,2.0,2022-07-12 04:20:02+00:00
0.0278,70,3,use2-az3,us-east-2,t2.large,3.0,2022-07-12 04:20:02+00:00
0.0142,70,3,apse1-az2,ap-southeast-1,t3a.medium,3.0,2022-07-12 04:20:02+00:00
1.0992,64,3,usw2-az4,us-west-2,m5.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.1464,80,3,apne1-az2,ap-northeast-1,r5b.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.5343,70,3,cac1-az2,ca-central-1,r6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.1547,62,1,euw1-az1,eu-west-1,m5a.16xlarge,1.5,2022-07-12 04:20:02+00:00
1.0666,77,3,euw3-az3,eu-west-3,r5.16xlarge,2.5,2022-07-12 04:20:02+00:00
1.1552,73,2,use1-az6,us-east-1,r5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.03,76,3,apne2-az1,ap-northeast-2,m4.large,3.0,2022-07-12 04:20:02+00:00
0.8798,76,3,apne1-az1,ap-northeast-1,r5.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0309,83,3,usw1-az1,us-west-1,r3.large,2.5,2022-07-12 04:20:02+00:00
0.0675,70,3,euc1-az1,eu-central-1,z1d.large,1.0,2022-07-12 04:20:02+00:00
1.0666,75,3,euw3-az1,eu-west-3,r5a.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.0029,70,3,euc1-az1,eu-central-1,t4g.micro,3.0,2022-07-12 04:20:02+00:00
0.2206,79,3,use1-az2,us-east-1,m5zn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.1464,76,3,apne3-az3,ap-northeast-3,r5.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.0399,77,3,use2-az1,us-east-2,c6gn.xlarge,2.5,2022-07-12 04:20:02+00:00
1.1554,71,3,use1-az6,us-east-1,r5.16xlarge,1.0,2022-07-12 04:20:02+00:00
1.0666,75,3,euw3-az2,eu-west-3,r5a.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.033,81,3,apne2-az4,ap-northeast-2,r5n.large,2.0,2022-07-12 04:20:02+00:00
0.5343,70,3,cac1-az4,ca-central-1,r6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.1562,68,1,use1-az1,us-east-1,r5a.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.2153,70,3,usw2-az1,us-west-2,c5n.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.3619,61,3,euc1-az3,eu-central-1,m5.4xlarge,1.5,2022-07-12 04:20:02+00:00
1.0962,78,3,apse1-az2,ap-southeast-1,r5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.8784,70,2,apne2-az4,ap-northeast-2,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.03,75,3,apne2-az3,ap-northeast-2,c5n.large,2.5,2022-07-12 04:20:02+00:00
0.0343,64,3,apse1-az1,ap-southeast-1,m6g.large,1.0,2022-07-12 04:20:02+00:00
0.0392,77,3,aps1-az1,ap-south-1,r5.large,3.0,2022-07-12 04:20:02+00:00
0.1524,62,3,euw1-az2,eu-west-1,m6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2185,72,3,apne1-az1,ap-northeast-1,r5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
4.356,70,3,euw1-az2,eu-west-1,f1.16xlarge,1.0,2022-07-12 04:20:02+00:00
1.0666,75,3,euw3-az3,eu-west-3,r5a.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.2785,55,3,euc1-az2,eu-central-1,c6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.03,75,3,apne2-az2,ap-northeast-2,c5n.large,2.5,2022-07-12 04:20:02+00:00
0.8784,70,3,apne2-az3,ap-northeast-2,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.5161,70,3,aps1-az3,ap-south-1,x2iedn.2xlarge,2.0,2022-07-12 04:20:02+00:00
4.5072,69,1,apse2-az2,ap-southeast-2,z1d.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.5343,74,3,cac1-az1,ca-central-1,r6gd.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1464,76,3,apne3-az2,ap-northeast-3,r5.2xlarge,2.5,2022-07-12 04:20:02+00:00
1.0666,78,3,euw3-az1,eu-west-3,r5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.0158,70,3,apse2-az2,ap-southeast-2,t3.medium,3.0,2022-07-12 04:20:02+00:00
0.0408,70,3,sae1-az1,sa-east-1,c5ad.large,2.0,2022-07-12 04:20:02+00:00
1.1568,58,3,usw2-az3,us-west-2,c6i.16xlarge,1.0,2022-07-12 04:20:02+00:00
1.0666,78,1,euw3-az2,eu-west-3,r5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.8784,70,3,apne2-az2,ap-northeast-2,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.03,75,3,apne2-az1,ap-northeast-2,c5n.large,2.5,2022-07-12 04:20:02+00:00
4.0014,70,3,use2-az2,us-east-2,x2idn.metal,1.5,2022-07-12 04:20:02+00:00
0.0309,77,3,use1-az4,us-east-1,m3.large,3.0,2022-07-12 04:20:02+00:00
0.1525,68,3,apne1-az1,ap-northeast-1,c5.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.517,70,3,usw1-az3,us-west-1,c6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0035,70,3,use2-az3,us-east-2,t2.micro,2.5,2022-07-12 04:20:02+00:00
0.0433,69,3,sae1-az2,sa-east-1,m5a.large,3.0,2022-07-12 04:20:02+00:00
0.8784,70,3,apne2-az1,ap-northeast-2,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
1.0666,78,3,euw3-az3,eu-west-3,r5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.034,79,3,use1-az5,us-east-1,m5zn.large,3.0,2022-07-12 04:20:02+00:00
0.03,73,3,apne2-az4,ap-northeast-2,c5d.large,3.0,2022-07-12 04:20:02+00:00
1.1568,42,3,aps1-az3,ap-south-1,m6g.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0277,68,3,aps1-az1,ap-south-1,c6gn.large,2.0,2022-07-12 04:20:02+00:00
0.0029,70,3,usw2-az2,us-west-2,t3a.micro,3.0,2022-07-12 04:20:02+00:00
0.0408,75,3,sae1-az3,sa-east-1,c5n.large,2.5,2022-07-12 04:20:02+00:00
0.0139,43,3,aps1-az3,ap-south-1,c6gd.medium,2.5,2022-07-12 04:20:02+00:00
1.0666,80,3,euw3-az1,eu-west-3,r5d.16xlarge,1.5,2022-07-12 04:20:02+00:00
0.8784,70,3,apne1-az4,ap-northeast-1,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.5343,74,3,cac1-az4,ca-central-1,r6gd.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1464,76,3,apne3-az1,ap-northeast-3,r5.2xlarge,2.5,2022-07-12 04:20:02+00:00
1.0666,80,3,euw3-az2,eu-west-3,r5d.16xlarge,1.5,2022-07-12 04:20:02+00:00
0.0346,74,3,euw2-az2,eu-west-2,r5a.large,3.0,2022-07-12 04:20:02+00:00
0.0309,76,3,euc1-az3,eu-central-1,c3.large,3.0,2022-07-12 04:20:02+00:00
1.1569,64,3,apne1-az1,ap-northeast-1,r3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2149,70,3,apse1-az1,ap-southeast-1,c5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
1.157,75,3,apse1-az3,ap-southeast-1,c5n.18xlarge,2.5,2022-07-12 04:20:02+00:00
0.52,90,1,usw2-az1,us-west-2,c1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8784,70,3,apne1-az2,ap-northeast-1,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.03,73,3,apne2-az3,ap-northeast-2,c5d.large,3.0,2022-07-12 04:20:02+00:00
0.1525,77,3,euc1-az2,eu-central-1,r4.xlarge,3.0,2022-07-12 04:20:02+00:00
0.5274,81,3,apne2-az2,ap-northeast-2,r5b.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.8784,70,3,apne1-az1,ap-northeast-1,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.522,70,3,apse1-az1,ap-southeast-1,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
1.1577,59,3,apse2-az1,ap-southeast-2,c6g.16xlarge,2.5,2022-07-12 04:20:02+00:00
1.0666,80,3,euw3-az3,eu-west-3,r5d.16xlarge,1.5,2022-07-12 04:20:02+00:00
0.1464,67,3,apse2-az1,ap-southeast-2,m5a.2xlarge,2.0,2022-07-12 04:20:02+00:00
0.03,73,3,apne2-az2,ap-northeast-2,c5d.large,3.0,2022-07-12 04:20:02+00:00
1.1577,59,3,apse2-az2,ap-southeast-2,c6g.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.5343,76,3,cac1-az1,ca-central-1,r6i.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0035,70,3,usw2-az1,us-west-2,t2.micro,2.0,2022-07-12 04:20:02+00:00
0.0277,35,3,aps1-az1,ap-south-1,c6g.large,3.0,2022-07-12 04:20:02+00:00
0.3501,70,3,euc1-az1,eu-central-1,x1e.xlarge,1.0,2022-07-12 04:20:02+00:00
0.5274,81,3,apne2-az3,ap-northeast-2,r5b.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.8782,80,3,apne1-az4,ap-northeast-1,r5n.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2142,68,3,usw2-az3,us-west-2,r5a.2xlarge,1.5,2022-07-12 04:20:02+00:00
0.1525,78,3,apse1-az3,ap-southeast-1,r5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.5343,76,3,cac1-az2,ca-central-1,r6i.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0029,69,3,use1-az6,us-east-1,t3a.micro,3.0,2022-07-12 04:20:02+00:00
0.0308,64,3,euc1-az1,eu-central-1,t3a.large,2.0,2022-07-12 04:20:02+00:00
1.1577,59,3,apse2-az3,ap-southeast-2,c6g.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.2004,70,3,use1-az5,us-east-1,x2gd.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8782,80,3,apne1-az2,ap-northeast-1,r5n.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0419,76,3,use2-az3,us-east-2,m6a.xlarge,2.5,2022-07-12 04:20:02+00:00
1.1577,59,3,apse2-az1,ap-southeast-2,c6g.metal,2.5,2022-07-12 04:20:02+00:00
0.2058,70,3,usw2-az2,us-west-2,i4i.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.1464,83,3,apse1-az1,ap-southeast-1,m3.2xlarge,1.0,2022-07-12 04:20:02+00:00
1.0666,83,3,euw3-az1,eu-west-3,r5dn.16xlarge,2.0,2022-07-12 04:20:02+00:00
1.1577,59,3,apse2-az2,ap-southeast-2,c6g.metal,2.5,2022-07-12 04:20:02+00:00
0.03,73,3,apne2-az1,ap-northeast-2,c5d.large,3.0,2022-07-12 04:20:02+00:00
0.3619,61,3,euc1-az1,eu-central-1,m5.4xlarge,1.5,2022-07-12 04:20:02+00:00
0.2184,74,3,eun1-az3,eu-north-1,c5d.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.8782,80,3,apne1-az1,ap-northeast-1,r5n.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0392,65,3,euw1-az2,eu-west-1,m4.large,3.0,2022-07-12 04:20:02+00:00
0.1526,65,3,euw2-az2,eu-west-2,m5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
1.0666,83,3,euw3-az2,eu-west-3,r5dn.16xlarge,2.0,2022-07-12 04:20:02+00:00
1.1577,59,3,apse2-az3,ap-southeast-2,c6g.metal,2.5,2022-07-12 04:20:02+00:00
0.0397,76,3,euw1-az1,eu-west-1,r6id.large,2.5,2022-07-12 04:20:02+00:00
0.8782,82,3,apne1-az4,ap-northeast-1,r5dn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0398,74,3,apse2-az3,ap-southeast-2,r6i.large,2.5,2022-07-12 04:20:02+00:00
0.3291,13,1,use2-az2,us-east-2,g4ad.xlarge,1.0,2022-07-12 04:20:02+00:00
1.0666,81,3,euw3-az1,eu-west-3,r5n.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.342,70,3,use1-az2,us-east-1,g3.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.207,70,3,use1-az1,us-east-1,d2.xlarge,1.0,2022-07-12 04:20:02+00:00
0.1464,59,3,usw2-az3,us-west-2,c5.2xlarge,2.0,2022-07-12 04:20:02+00:00
0.2141,83,3,use2-az2,us-east-2,r5ad.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.2785,55,3,euc1-az3,eu-central-1,c6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.5274,81,3,apne2-az2,ap-northeast-2,r5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.8782,82,3,apne1-az2,ap-northeast-1,r5dn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.03,65,3,apne2-az3,ap-northeast-2,c5a.large,3.0,2022-07-12 04:20:02+00:00
0.0158,70,3,apse2-az1,ap-southeast-2,t3.medium,3.0,2022-07-12 04:20:02+00:00
0.0413,70,3,eun1-az2,eu-north-1,t4g.xlarge,2.5,2022-07-12 04:20:02+00:00
1.1577,64,3,apse2-az1,ap-southeast-2,c6gd.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0392,77,3,use2-az3,us-east-2,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.1526,81,3,apse1-az2,ap-southeast-1,r5dn.2xlarge,3.0,2022-07-12 04:20:02+00:00
1.0666,81,3,euw3-az2,eu-west-3,r5n.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.0035,70,3,usw2-az2,us-west-2,t2.micro,2.0,2022-07-12 04:20:02+00:00
0.5343,76,3,cac1-az4,ca-central-1,r6i.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0029,69,3,use1-az5,us-east-1,t3a.micro,3.0,2022-07-12 04:20:02+00:00
0.0419,73,3,use2-az1,us-east-2,m6g.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8782,82,2,apne1-az1,ap-northeast-1,r5dn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0308,74,3,usw1-az3,us-west-1,m4.large,3.0,2022-07-12 04:20:02+00:00
0.0345,79,3,use1-az2,us-east-1,m5zn.large,3.0,2022-07-12 04:20:02+00:00
0.03,65,3,apne2-az2,ap-northeast-2,c5a.large,3.0,2022-07-12 04:20:02+00:00
0.0127,70,3,apse2-az3,ap-southeast-2,t4g.medium,3.0,2022-07-12 04:20:02+00:00
0.0278,70,3,use2-az2,us-east-2,t2.large,3.0,2022-07-12 04:20:02+00:00
1.1577,64,1,apse2-az2,ap-southeast-2,c6gd.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.2205,70,3,euw1-az3,eu-west-1,d2.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8782,79,1,apne3-az3,ap-northeast-3,r5d.12xlarge,1.5,2022-07-12 04:20:02+00:00
1.0666,81,3,euw3-az3,eu-west-3,r5n.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.1463,51,3,euw1-az3,eu-west-1,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.03,65,3,apne2-az1,ap-northeast-2,c5a.large,3.0,2022-07-12 04:20:02+00:00
0.1527,78,3,apse1-az2,ap-southeast-1,r5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.5345,63,3,euw3-az1,eu-west-3,m6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.1577,64,1,apse2-az3,ap-southeast-2,c6gd.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0299,70,3,use1-az4,us-east-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
0.1462,77,3,apse1-az2,ap-southeast-1,r5ad.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.0308,74,3,usw1-az1,us-west-1,m4.large,3.0,2022-07-12 04:20:02+00:00
0.8782,79,3,apne3-az2,ap-northeast-3,r5d.12xlarge,1.5,2022-07-12 04:20:02+00:00
1.0669,78,3,apse1-az1,ap-southeast-1,r5dn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0678,70,3,use1-az2,us-east-1,i3en.large,3.0,2022-07-12 04:20:02+00:00
0.0278,70,3,usw2-az1,us-west-2,t3.large,3.0,2022-07-12 04:20:02+00:00
1.1577,64,3,apse2-az1,ap-southeast-2,c6gd.metal,2.5,2022-07-12 04:20:02+00:00
0.5345,63,3,euw3-az2,eu-west-3,m6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.342,70,3,use1-az3,us-east-1,g3.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0428,72,3,sae1-az1,sa-east-1,m5.large,2.5,2022-07-12 04:20:02+00:00
0.8782,79,3,apne3-az1,ap-northeast-3,r5d.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.2139,51,3,use1-az2,us-east-1,m6a.2xlarge,2.0,2022-07-12 04:20:02+00:00
1.1577,64,3,apse2-az2,ap-southeast-2,c6gd.metal,2.5,2022-07-12 04:20:02+00:00
0.2218,43,3,aps1-az3,ap-south-1,c6gd.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.1529,75,3,apse1-az3,ap-southeast-1,r5.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.522,70,3,apse1-az2,ap-southeast-1,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.1462,66,3,euc1-az3,eu-central-1,m6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
1.067,70,3,euc1-az3,eu-central-1,r5a.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.8782,80,1,apne1-az4,ap-northeast-1,r5b.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.52,90,1,usw2-az2,us-west-2,c1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0035,70,3,usw2-az3,us-west-2,t2.micro,2.0,2022-07-12 04:20:02+00:00
0.2184,74,3,eun1-az2,eu-north-1,c5d.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.0331,73,3,apse1-az2,ap-southeast-1,m5.large,2.5,2022-07-12 04:20:02+00:00
1.0671,76,3,euc1-az3,eu-central-1,r5.12xlarge,2.5,2022-07-12 04:20:02+00:00
1.1577,64,1,apse2-az3,ap-southeast-2,c6gd.metal,2.5,2022-07-12 04:20:02+00:00
0.0299,67,3,euw1-az1,eu-west-1,t3a.large,2.5,2022-07-12 04:20:02+00:00
0.8782,80,3,apne1-az2,ap-northeast-1,r5b.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.5274,81,3,apne2-az3,ap-northeast-2,r5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0029,69,3,use1-az1,us-east-1,t3a.micro,3.0,2022-07-12 04:20:02+00:00
0.5345,63,3,euw3-az3,eu-west-3,m6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.3618,61,3,use1-az3,us-east-1,m4.4xlarge,1.0,2022-07-12 04:20:02+00:00
1.0993,60,3,euw1-az1,eu-west-1,c5a.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0677,75,3,euw2-az3,eu-west-2,m5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0308,77,3,use1-az6,us-east-1,m3.large,3.0,2022-07-12 04:20:02+00:00
1.1577,68,1,apse2-az2,ap-southeast-2,c6gn.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0391,77,3,aps1-az3,ap-south-1,r5.large,3.0,2022-07-12 04:20:02+00:00
0.8782,80,3,apne1-az1,ap-northeast-1,r5b.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.0299,69,3,euc1-az3,eu-central-1,t3.large,3.0,2022-07-12 04:20:02+00:00
0.153,70,3,euc1-az2,eu-central-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.2218,41,3,aps1-az1,ap-south-1,c6a.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.0346,74,3,euw2-az3,eu-west-2,r5a.large,3.0,2022-07-12 04:20:02+00:00
1.0676,59,2,aps1-az3,ap-south-1,m5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.1462,66,3,euc1-az1,eu-central-1,m6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.5345,70,3,euw3-az1,eu-west-3,m6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.1577,68,2,apse2-az3,ap-southeast-2,c6gn.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.2044,65,3,euw1-az1,eu-west-1,r5ad.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8782,77,3,apne1-az4,ap-northeast-1,r5ad.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.2136,69,3,aps1-az2,ap-south-1,c5.4xlarge,3.0,2022-07-12 04:20:02+00:00
4.5633,70,2,eun1-az1,eu-north-1,x2idn.32xlarge,1.5,2022-07-12 04:20:02+00:00
0.5274,81,3,apne2-az4,ap-northeast-2,r5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
1.1577,67,3,apse2-az1,ap-southeast-2,c6i.16xlarge,2.5,2022-07-12 04:20:02+00:00
1.0677,62,3,euc1-az1,eu-central-1,c5a.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.2808,70,3,usw2-az1,us-west-2,h1.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0419,73,3,use2-az2,us-east-2,m6g.xlarge,1.0,2022-07-12 04:20:02+00:00
0.8782,73,3,apne1-az2,ap-northeast-1,r5a.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0413,70,3,eun1-az3,eu-north-1,t4g.xlarge,2.5,2022-07-12 04:20:02+00:00
4.356,70,3,euw1-az1,eu-west-1,f1.16xlarge,1.0,2022-07-12 04:20:02+00:00
1.0677,78,3,apse1-az1,ap-southeast-1,m5n.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.153,73,3,apne1-az1,ap-northeast-1,r5a.2xlarge,1.5,2022-07-12 04:20:02+00:00
1.0677,67,3,usw2-az3,us-west-2,r5n.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0035,70,3,cac1-az1,ca-central-1,t3.micro,3.0,2022-07-12 04:20:02+00:00
0.0299,70,3,aps1-az1,ap-south-1,t2.large,3.0,2022-07-12 04:20:02+00:00
0.8782,76,3,apne3-az3,ap-northeast-3,r5.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.2058,70,3,use2-az3,us-east-2,i4i.2xlarge,2.0,2022-07-12 04:20:02+00:00
1.1577,67,3,apse2-az2,ap-southeast-2,c6i.16xlarge,2.5,2022-07-12 04:20:02+00:00
1.0679,83,3,use2-az1,us-east-2,r6i.24xlarge,3.0,2022-07-12 04:20:02+00:00
0.8782,76,3,apne3-az2,ap-northeast-3,r5.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0308,77,3,use1-az2,us-east-1,m3.large,3.0,2022-07-12 04:20:02+00:00
0.0028,70,3,euw3-az3,eu-west-3,t4g.micro,3.0,2022-07-12 04:20:02+00:00
1.0682,73,3,euw2-az3,eu-west-2,m5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.1462,60,3,euc1-az3,eu-central-1,m6g.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0398,74,3,apse2-az2,ap-southeast-2,r6i.large,2.5,2022-07-12 04:20:02+00:00
0.0158,70,3,apse1-az3,ap-southeast-1,t3.medium,3.0,2022-07-12 04:20:02+00:00
0.0419,73,3,use2-az3,us-east-2,m6g.xlarge,1.0,2022-07-12 04:20:02+00:00
4.0014,70,1,usw2-az1,us-west-2,x2idn.32xlarge,2.0,2022-07-12 04:20:02+00:00
0.0428,68,3,sae1-az3,sa-east-1,c6gn.large,2.0,2022-07-12 04:20:02+00:00
1.1577,67,3,apse2-az3,ap-southeast-2,c6i.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.0397,72,3,euw1-az2,eu-west-1,r6i.large,3.0,2022-07-12 04:20:02+00:00
4.019,56,3,use1-az6,us-east-1,m6i.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.5345,70,3,euw3-az2,eu-west-3,m6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.8782,76,3,apne3-az1,ap-northeast-3,r5.12xlarge,2.0,2022-07-12 04:20:02+00:00
1.0684,62,1,euw1-az1,eu-west-1,m5ad.12xlarge,1.0,2022-07-12 04:20:02+00:00
1.1577,67,1,apse2-az2,ap-southeast-2,m5a.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0299,85,3,apne2-az3,ap-northeast-2,r3.large,1.0,2022-07-12 04:20:02+00:00
0.1532,79,3,apse1-az1,ap-southeast-1,r5d.2xlarge,1.5,2022-07-12 04:20:02+00:00
1.0987,70,2,apse1-az1,ap-southeast-1,m6gd.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.342,70,3,use1-az4,us-east-1,g3.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.5165,78,3,use2-az1,us-east-2,r5.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1462,60,3,euc1-az1,eu-central-1,m6g.2xlarge,1.0,2022-07-12 04:20:02+00:00
1.0685,70,3,cac1-az1,ca-central-1,r6g.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.8782,76,3,apne1-az4,ap-northeast-1,r5.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0299,85,3,apne2-az1,ap-northeast-2,r3.large,1.0,2022-07-12 04:20:02+00:00
1.1577,72,1,apse2-az1,ap-southeast-2,m5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.5345,70,3,euw3-az3,eu-west-3,m6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.158,68,3,use1-az6,us-east-1,r5a.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.207,70,3,use1-az5,us-east-1,d2.xlarge,1.0,2022-07-12 04:20:02+00:00
0.1532,69,1,euc1-az2,eu-central-1,r6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
1.0685,70,3,cac1-az2,ca-central-1,r6g.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.8781,68,3,euw1-az3,eu-west-1,c6id.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2184,74,3,eun1-az1,eu-north-1,c5d.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.1462,67,3,aps1-az1,ap-south-1,c6i.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0428,66,3,use1-az3,us-east-1,m4.large,3.0,2022-07-12 04:20:02+00:00
1.1582,67,3,euw1-az2,eu-west-1,m4.16xlarge,1.5,2022-07-12 04:20:02+00:00
0.2134,79,3,apse2-az3,ap-southeast-2,r5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8778,71,3,use1-az6,us-east-1,r5.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.5274,83,3,apne2-az1,ap-northeast-2,r5dn.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0338,56,3,usw2-az1,us-west-2,c6a.large,3.0,2022-07-12 04:20:02+00:00
